0,,,,,Clair
1,,,,,Peu nuageux
2,,,,,Nuageux
3,,,,,Très nuageux
4,,,,,Couvert
5,,,,,Variable
6,,,,,Voilé
10,,,,,Sable
15,,,,,Trombe
30,,,,,Brume/brouillard
31,,,,,Brume
32,,,,,Brouillard
33,,,,,Brouillard dense
38,,,,,Brouillard givrant
39,,,,,Brouillard dense givrant
40,,,,,Pluie
49,,,,,Pluie verglaçante
50,,,,,Pluie
51,,,,,Pluie
52,,,,,Pluie
53,,,,,Pluie forte
58,,,,,Pluie et neige mêlées
59,,,,,Pluie verglaçante
60,,,,,Neige
61,,,,,Neige
62,,,,,Neige
63,,,,,Neige forte
70,,,,,Averses
71,,,,,Rares averses
72,,,,,Rares averses avec ciel ouvert
73,,,,,Averses avec ciel couvert
77,,,,,Averses de pluie et neige mêlées
78,,,,,Averses de pluie et neige mêlées avec ciel couvert
80,,,,,Averses de neige
81,,,,,Rares averses de neige
82,,,,,Rares averses de neige avec ciel couvert
83,,,,,Averses de neige avec ciel couvert
84,,,,,Averses de grésil
85,,,,,Averses de grêle
90,,,,,Orages
91,,,,,Orages possibles
92,,,,,Averses orageuses
93,,,,,Orages avec pluie
97,,,,,Orages avec neige
98,,,,,Orages avec grêle
99,,,,,Orages violents
32,33,,,,"Brouillard, parfois dense"
32,38,,,,"Brouillard, parfois givrant"
32,39,,,,"Brouillard, parfois dense et givrant"
33,38,,,,Brouillard dense ou givrant
33,39,,,,"Brouillard dense, parfois givrant"
38,39,,,,"Brouillard givrant, parfois dense"
30,32,,,,Brouillard
30,33,,,,"Brouillard, parfois dense"
30,38,,,,"Brouillard, parfois givrant"
30,39,,,,"Brouillard, parfois dense et givrant"
40,49,,,,"Pluie, parfois verglaçante"
49,"(51, 52, 53)",,,,"Pluie, parfois verglaçante"
49,59,,,,Précipitations verglaçantes
40,"(51, 52)",,,,Pluie
"(40, 51, 52)",53,,,,"Pluie, parfois forte"
51,52,,,,Pluie
"(51, 52, 53)",58,,,,"Pluie, parfois mêlée de neige"
"(51, 52, 53)",59,,,,"Pluie, parfois verglaçante"
