0,,,,,Clear
1,,,,,Partly Cloudy
2,,,,,Cloudy
3,,,,,very cloudy
4,,,,,Covered
5,,,,,Variable
6,,,,,Veil
10,,,,,Sand
15,,,,,Trombe
30,,,,,Mist/fog
31,,,,,Haze
32,,,,,Fog
33,,,,,Dense fog
38,,,,,Freezing fog
39,,,,,Dense freezing fog
40,,,,,Rain
49,,,,,Freezing rain
50,,,,,Rain
51,,,,,Rain
52,,,,,Rain
53,,,,,Heavy rain
58,,,,,Mixed rain and snow
59,,,,,Freezing rain
60,,,,,Snow
61,,,,,Snow
62,,,,,Snow
63,,,,,Heavy snow
70,,,,,Rain
71,,,,,Rare showers
72,,,,,Rare showers with open skies
73,,,,,Showers with overcast skies
77,,,,,Mixed rain showers and snow
78,,,,,Rain showers and snow mixed with overcast skies
80,,,,,Snow storm
81,,,,,Rare snow showers
82,,,,,Rare snow showers with overcast skies
83,,,,,Snow showers with overcast skies
84,,,,,Sleet showers
85,,,,,Hail showers
90,,,,,Thunderstorms
91,,,,,Thunderstorms possible
92,,,,,Thundershowers
93,,,,,Thunderstorms with rain
97,,,,,Thunderstorms with snow
98,,,,,Thunderstorms with hail
99,,,,,Severe thunderstorms
32,33,,,,"Fog, sometimes dense"
32,38,,,,"Fog, sometimes freezing"
32,39,,,,"Fog, sometimes dense and icing"
33,38,,,,Dense or freezing fog
33,39,,,,"Dense fog, sometimes freezing"
38,39,,,,"Freezing fog, sometimes dense"
30,32,,,,Fog
30,33,,,,"Fog, sometimes dense"
30,38,,,,"Fog, sometimes freezing"
30,39,,,,"Fog, sometimes dense and icing"
40,49,,,,"Rain, sometimes freezing"
49,"(51, 52, 53)",,,,"Rain, sometimes freezing"
49,59,,,,Freezing precipitation
40,"(51, 52)",,,,Rain
"(40, 51, 52)",53,,,,"Rain, sometimes heavy"
51,52,,,,Rain
"(51, 52, 53)",58,,,,"Rain, sometimes mixed with snow"
"(51, 52, 53)",59,,,,"Rain, sometimes freezing"
"(51, 52, 53)","(70, 71, 72, 73)",,,,Rainy periods
58,"(61, 62, 63)",,,,Predominant snow
61,62,,,,Snow
61,63,,,,Snow sometimes heavy
62,63,,,,Snow sometimes heavy
"(61, 62, 63)","(80, 81, 82, 83)",,,,Snowy episodes
70,"(71, 72, 73)",,,,Rain
71,72,,,,Rare showers
71,73,,,,Rain
72,73,,,,Showers with overcast skies
"(70, 71, 72, 73)","(77, 78)",,,,"Showers, sometimes mixed with snow"
77,78,,,,Showers mixed with snow
80,"(81, 82, 83)",,,,Snow storm
82,83,,,,Snow storm
70,"(80, 81, 82, 83)",,,,"Showers, sometimes snowy"
71,"(80, 83)",,,,"Showers, sometimes snowy"
"(71, 72)","(81, 82)",,,,"Rare showers, sometimes snowy"
73,"(80, 81)",,,,"Showers, sometimes snowy"
73,"(82, 83)",,,,"Showers with overcast skies, sometimes snowy"
84,85,,,,Sleet showers or hail
"(70, 71, 72, 73)",92,,,,"Showers, sometimes stormy"
84,92,,,,"Sleet showers, sometimes thunderstorms"
85,92,,,,Thunderstorms with risk of hail
85,98,,,,Thunderstorms and showers with hail
91,92,,,,Thunderstorms and thunderstorms
91,93,,,,"Thunderstorms, sometimes with rain"
